title,genre
"Rio 2","Family"
"Captain America: The Winter Soldier","Action"
"Captain America: The Winter Soldier","Adventure"
"Captain America: The Winter Soldier","Science Fiction"
"The Amazing Spider-Man 2","Action"
"The Amazing Spider-Man 2","Adventure"
"The Amazing Spider-Man 2","Fantasy"
"Heaven Is for Real","Drama"
"A Haunted House 2","Comedy"
"A Haunted House 2","Horror"
"Night Winter People","Drama"
"Inside the Wolf's Belly: Adventures of Little Red Cap","Documentary"
"Godzilla","Action"
"Godzilla","Drama"
"Godzilla","Science Fiction"
"X-Men: Days of Future Past","Action"
"X-Men: Days of Future Past","Adventure"
"X-Men: Days of Future Past","Science Fiction"
"The Fault in Our Stars","Drama"
"The Fault in Our Stars","Romance"
"Blended","Comedy"
"Blended","Romance"
"A Gift with a Character","Adventure"
"A Gift with a Character","Comedy"
"A Gift with a Character","Family"
"Edge of Tomorrow","Action"
"Edge of Tomorrow","Science Fiction"
"Maleficent","Action"
"Maleficent","Adventure"
"Maleficent","Family"
"Maleficent","Fantasy"
"Maleficent","Romance"
"How to Train Your Dragon 2","Action"
"How to Train Your Dragon 2","Adventure"
"How to Train Your Dragon 2","Animation"
"How to Train Your Dragon 2","Comedy"
"How to Train Your Dragon 2","Family"
"How to Train Your Dragon 2","Fantasy"
"22 Jump Street","Action"
"22 Jump Street","Comedy"
"22 Jump Street","Crime"
"What We Do in the Shadows","Comedy"
"What We Do in the Shadows","Horror"
"Saint Seiya: Legend of Sanctuary","Action"
"Saint Seiya: Legend of Sanctuary","Animation"
"Saint Seiya: Legend of Sanctuary","Fantasy"
"Creep","Horror"
"Transformers: Age of Extinction","Action"
"Transformers: Age of Extinction","Adventure"
"Transformers: Age of Extinction","Science Fiction"
"Dawn of the Planet of the Apes","Action"
"Dawn of the Planet of the Apes","Drama"
"Dawn of the Planet of the Apes","Science Fiction"
"Dawn of the Planet of the Apes","Thriller"
"The Purge: Anarchy","Horror"
"The Purge: Anarchy","Thriller"
"Sex Tape","Comedy"
"Lucy","Action"
"Lucy","Science Fiction"
"Guardians of the Galaxy","Action"
"Guardians of the Galaxy","Adventure"
"Guardians of the Galaxy","Science Fiction"
"The Expendables 3","Action"
"The Expendables 3","Adventure"
"The Expendables 3","Thriller"
"Teenage Mutant Ninja Turtles","Action"
"Teenage Mutant Ninja Turtles","Adventure"
"Teenage Mutant Ninja Turtles","Comedy"
"Teenage Mutant Ninja Turtles","Science Fiction"
"Stand by Me Doraemon","Animation"
"Stand by Me Doraemon","Family"
"Stand by Me Doraemon","Fantasy"
"Stand by Me Doraemon","Science Fiction"
"Let's Be Cops","Comedy"
"As Above, So Below","Horror"
"As Above, So Below","Thriller"
"Sin City: A Dame to Kill For","Action"
"Sin City: A Dame to Kill For","Crime"
"Sin City: A Dame to Kill For","Thriller"
"Wrong Turn 6: Last Resort","Horror"
"The Remaining","Horror"
"The Remaining","Thriller"
"Predestination","Science Fiction"
"Predestination","Thriller"
"Red Rose","Drama"
"Red Rose","Romance"
"The Maze Runner","Action"
"The Maze Runner","Mystery"
"The Maze Runner","Science Fiction"
"The Maze Runner","Thriller"
"A Walk Among the Tombstones","Crime"
"A Walk Among the Tombstones","Drama"
"A Walk Among the Tombstones","Mystery"
"A Walk Among the Tombstones","Thriller"
"Walking with Dinosaurs: Prehistoric Planet 3D","Animation"
"Walking with Dinosaurs: Prehistoric Planet 3D","Documentary"
"The Equalizer","Action"
"The Equalizer","Crime"
"The Equalizer","Thriller"
"It Follows","Horror"
"It Follows","Mystery"
"Gone Girl","Drama"
"Gone Girl","Mystery"
"Gone Girl","Thriller"
"The Book of Life","Adventure"
"The Book of Life","Animation"
"The Book of Life","Comedy"
"The Book of Life","Family"
"The Book of Life","Fantasy"
"We'll Never Have Paris","Comedy"
"We'll Never Have Paris","Romance"
"Dracula Untold","Action"
"Dracula Untold","Fantasy"
"Dracula Untold","Horror"
"Annabelle","Horror"
"Left Behind","Action"
"Left Behind","Science Fiction"
"Left Behind","Thriller"
"The Judge","Drama"
"One Direction: Where We Are – The Concert Film","Documentary"
"One Direction: Where We Are – The Concert Film","Music"
"Whiplash","Drama"
"Whiplash","Music"
"Fury","Action"
"Fury","Drama"
"Fury","War"
"GirlHouse","Horror"
"GirlHouse","Thriller"
"Love, Rosie","Comedy"
"Love, Rosie","Drama"
"Love, Rosie","Romance"
"Birdman or (The Unexpected Virtue of Ignorance)","Comedy"
"Birdman or (The Unexpected Virtue of Ignorance)","Drama"
"The Taking of Deborah Logan","Horror"
"The Taking of Deborah Logan","Mystery"
"The Taking of Deborah Logan","Thriller"
"John Wick","Action"
"John Wick","Thriller"
"Nightcrawler","Crime"
"Nightcrawler","Drama"
"Nightcrawler","Thriller"
"Big Hero 6","Action"
"Big Hero 6","Adventure"
"Big Hero 6","Animation"
"Big Hero 6","Comedy"
"Big Hero 6","Family"
"Ouija","Horror"
"Tribes of the Moon: The Making of Nightbreed","Documentary"
"30 Monedas","Horror"
"30 Monedas","Mystery"
"Interstellar","Adventure"
"Interstellar","Drama"
"Interstellar","Science Fiction"
"Dumb and Dumber To","Comedy"
"The Imitation Game","Drama"
"The Imitation Game","History"
"The Imitation Game","Thriller"
"The Imitation Game","War"
"Furious Saint Jack & Otter, Alone","Adventure"
"Furious Saint Jack & Otter, Alone","Soap"
"The Hunger Games: Mockingjay - Part 1","Adventure"
"The Hunger Games: Mockingjay - Part 1","Science Fiction"
"The Hunger Games: Mockingjay - Part 1","Thriller"
"Penguins of Madagascar","Adventure"
"Penguins of Madagascar","Animation"
"Penguins of Madagascar","Comedy"
"Penguins of Madagascar","Family"
"Toy Story That Time Forgot","Adventure"
"Toy Story That Time Forgot","Animation"
"Toy Story That Time Forgot","Comedy"
"Toy Story That Time Forgot","Family"
"Jingle All the Way 2","Comedy"
"Jingle All the Way 2","Family"
"Exodus: Gods and Kings","Action"
"Exodus: Gods and Kings","Adventure"
"Exodus: Gods and Kings","Drama"
"The Pyramid","Horror"
"The Last: Naruto the Movie","Action"
"The Last: Naruto the Movie","Animation"
"The Last: Naruto the Movie","Romance"
"The Hobbit: The Battle of the Five Armies","Action"
"The Hobbit: The Battle of the Five Armies","Adventure"
"The Hobbit: The Battle of the Five Armies","Fantasy"
"Tinker Bell and the Legend of the NeverBeast","Adventure"
"Tinker Bell and the Legend of the NeverBeast","Animation"
"Tinker Bell and the Legend of the NeverBeast","Family"
"Seventh Son","Adventure"
"Seventh Son","Fantasy"
"Kingsman: The Secret Service","Action"
"Kingsman: The Secret Service","Adventure"
"Kingsman: The Secret Service","Comedy"
"Kingsman: The Secret Service","Crime"
"Taken 3","Action"
"Taken 3","Thriller"
"Night at the Museum: Secret of the Tomb","Adventure"
"Night at the Museum: Secret of the Tomb","Comedy"
"Night at the Museum: Secret of the Tomb","Family"
"Night at the Museum: Secret of the Tomb","Fantasy"
"Indochine - Black City Concert - Stade de France 2014","Music"
"American Sniper","Action"
"American Sniper","War"
"The Interview","Action"
"The Interview","Comedy"
"One Piece 3D2Y: Overcome Ace's Death! Luffy's Vow to his Friends","Action"
"One Piece 3D2Y: Overcome Ace's Death! Luffy's Vow to his Friends","Adventure"
"One Piece 3D2Y: Overcome Ace's Death! Luffy's Vow to his Friends","Animation"
"One Piece 3D2Y: Overcome Ace's Death! Luffy's Vow to his Friends","Comedy"
"One Piece 3D2Y: Overcome Ace's Death! Luffy's Vow to his Friends","Fantasy"
"Koma","Horror"
"Justice League: Throne of Atlantis","Action"
"Justice League: Throne of Atlantis","Adventure"
"Justice League: Throne of Atlantis","Animation"
"Justice League: Throne of Atlantis","Science Fiction"
"Wild Card","Action"
"Wild Card","Crime"
"Wild Card","Thriller"
"The Wedding Ringer","Comedy"
"Ex Machina","Drama"
"Ex Machina","Science Fiction"
"The Witch","Drama"
"The Witch","Horror"
"The Witch","Mystery"
"The SpongeBob Movie: Sponge Out of Water","Adventure"
"The SpongeBob Movie: Sponge Out of Water","Animation"
"The SpongeBob Movie: Sponge Out of Water","Comedy"
"The SpongeBob Movie: Sponge Out of Water","Family"
"The SpongeBob Movie: Sponge Out of Water","Fantasy"
"Project Almanac","Drama"
"Project Almanac","Science Fiction"
"Project Almanac","Thriller"
"Jupiter Ascending","Action"
"Jupiter Ascending","Fantasy"
"Jupiter Ascending","Science Fiction"
"X-Rated: The Greatest Adult Movies of All Time","Documentary"
"LEGO DC Comics Super Heroes: Justice League vs. Bizarro League","Action"
"LEGO DC Comics Super Heroes: Justice League vs. Bizarro League","Adventure"
"LEGO DC Comics Super Heroes: Justice League vs. Bizarro League","Animation"
"LEGO DC Comics Super Heroes: Justice League vs. Bizarro League","Comedy"
"LEGO DC Comics Super Heroes: Justice League vs. Bizarro League","Family"
"Fifty Shades of Grey","Drama"
"Fifty Shades of Grey","Romance"
"Fifty Shades of Grey","Thriller"
"Ah Boys to Men 3: Frogmen","Action"
"Ah Boys to Men 3: Frogmen","Comedy"
"McFarland, USA","Drama"
"McFarland, USA","Family"
"Dragonheart 3: The Sorcerer's Curse","Fantasy"
"Focus","Comedy"
"Focus","Crime"
"Focus","Romance"
"Chappie","Action"
"Chappie","Crime"
"Chappie","Science Fiction"
"Superfast!","Action"
"Superfast!","Comedy"
"Empire of Lust","Drama"
"Empire of Lust","History"
"Empire of Lust","Romance"
"Cinderella","Drama"
"Cinderella","Family"
"Cinderella","Fantasy"
"Cinderella","Romance"
"The Corpse of Anna Fritz","Drama"
"The Corpse of Anna Fritz","Thriller"
"Insurgent","Action"
"Insurgent","Adventure"
"Insurgent","Science Fiction"
"Insurgent","Thriller"
"Home","Animation"
"Home","Comedy"
"Home","Family"
"Home","Fantasy"
"Home","Science Fiction"
"Southpaw","Action"
"Southpaw","Drama"
"Furious 7","Action"
"Furious 7","Crime"
"Furious 7","Thriller"
"Spooks: The Greater Good","Action"
"Spooks: The Greater Good","Thriller"
"The Age of Adaline","Drama"
"The Age of Adaline","Fantasy"
"The Age of Adaline","Romance"
"Dragon Ball Z: Resurrection 'F'","Action"
"Dragon Ball Z: Resurrection 'F'","Animation"
"Dragon Ball Z: Resurrection 'F'","Science Fiction"
"Avengers: Age of Ultron","Action"
"Avengers: Age of Ultron","Adventure"
"Avengers: Age of Ultron","Science Fiction"
"The Death of Superman Lives: What Happened?","Action"
"The Death of Superman Lives: What Happened?","Adventure"
"The Death of Superman Lives: What Happened?","Documentary"
"The Death of Superman Lives: What Happened?","Drama"
"Spy","Action"
"Spy","Comedy"
"Spy","Crime"
"Pitch Perfect 2","Comedy"
"Pitch Perfect 2","Music"
"Miss Hokusai","Animation"
"Miss Hokusai","Drama"
"Miss Hokusai","History"
"Mad Max: Fury Road","Action"
"Mad Max: Fury Road","Adventure"
"Mad Max: Fury Road","Science Fiction"
"Tomorrowland","Adventure"
"Tomorrowland","Family"
"Tomorrowland","Mystery"
"Tomorrowland","Science Fiction"
"San Andreas","Action"
"San Andreas","Drama"
"San Andreas","Thriller"
"Insidious: Chapter 3","Horror"
"Insidious: Chapter 3","Mystery"
"Insidious: Chapter 3","Thriller"
"Hot Girls Wanted","Documentary"
"Jurassic World","Action"
"Jurassic World","Adventure"
"Jurassic World","Science Fiction"
"Jurassic World","Thriller"
"Inside Out","Adventure"
"Inside Out","Animation"
"Inside Out","Comedy"
"Inside Out","Drama"
"Inside Out","Family"
"Minions","Adventure"
"Minions","Animation"
"Minions","Comedy"
"Minions","Family"
"Justice League: Gods and Monsters","Action"
"Justice League: Gods and Monsters","Animation"
"Justice League: Gods and Monsters","Fantasy"
"Leviathan: The Story of Hellraiser and Hellbound: Hellraiser II","Documentary"
"Terminator Genisys","Action"
"Terminator Genisys","Adventure"
"Terminator Genisys","Science Fiction"
"Terminator Genisys","Thriller"
"Ted 2","Comedy"
"Ted 2","Fantasy"
"Knock Knock","Horror"
"Knock Knock","Thriller"
"Mississippi Grind","Comedy"
"Mississippi Grind","Drama"
"Bāhubali: The Beginning","Action"
"Bāhubali: The Beginning","Adventure"
"Bāhubali: The Beginning","Drama"
"Ant-Man","Action"
"Ant-Man","Adventure"
"Ant-Man","Science Fiction"
"Confessions of My Dangerous Mind","Documentary"
"Confessions of My Dangerous Mind","Soap"
"Pixels","Action"
"Pixels","Comedy"
"Pixels","Science Fiction"
"Joe Dirt 2: Beautiful Loser","Comedy"
"Mission: Impossible - Rogue Nation","Action"
"Mission: Impossible - Rogue Nation","Adventure"
"The Vatican Tapes","Horror"
"The Vatican Tapes","Thriller"
"Vacation","Comedy"
"Descendants","Adventure"
"Descendants","Comedy"
"Descendants","Family"
"Descendants","Fantasy"
"Descendants","Music"
"Descendants","TV Movie"
"Goosebumps","Adventure"
"Goosebumps","Comedy"
"Goosebumps","Horror"
"Boruto: Naruto the Movie","Action"
"Boruto: Naruto the Movie","Animation"
"Boruto: Naruto the Movie","Comedy"
"Sinister 2","Horror"
"Mom's Friend","Drama"
"Mom's Friend","Romance"
"Hitman: Agent 47","Action"
"Hitman: Agent 47","Crime"
"Hitman: Agent 47","Thriller"
"War Room","Drama"
"War Room","Romance"
"The Libertines - Rock en Seine 2015","Music"
"The Transporter Refueled","Action"
"The Transporter Refueled","Crime"
"The Transporter Refueled","Thriller"
"Welcome Back","Action"
"Welcome Back","Comedy"
"Maze Runner: The Scorch Trials","Action"
"Maze Runner: The Scorch Trials","Adventure"
"Maze Runner: The Scorch Trials","Science Fiction"
"Maze Runner: The Scorch Trials","Thriller"
"Legend","Crime"
"Legend","Thriller"
"Hidden","Horror"
"Hidden","Thriller"
"Sicario","Action"
"Sicario","Crime"
"Sicario","Thriller"
"Haikyuu!! Movie 2: Winners and Losers","Animation"
"Haikyuu!! Movie 2: Winners and Losers","Comedy"
"Hotel Transylvania 2","Animation"
"Hotel Transylvania 2","Comedy"
"Hotel Transylvania 2","Family"
"Hotel Transylvania 2","Fantasy"
"The Intern","Comedy"
"Female War: A Nasty Deal","Drama"
"Female War: A Nasty Deal","Romance"
"The Martian","Adventure"
"The Martian","Drama"
"The Martian","Science Fiction"
"Chronicles of the Ghostly Tribe","Action"
"Chronicles of the Ghostly Tribe","Adventure"
"Chronicles of the Ghostly Tribe","Thriller"
"I Spit on Your Grave III: Vengeance Is Mine","Horror"
"I Spit on Your Grave III: Vengeance Is Mine","Thriller"
"Dark Woods II","Horror"
"Crimson Peak","Horror"
"Crimson Peak","Romance"
"Lumberjack Man","Comedy"
"Lumberjack Man","Horror"
"Bruce Lee - The Fighter","Action"
"Bruce Lee - The Fighter","Drama"
"Bruce Lee - The Fighter","Romance"
"The Last Witch Hunter","Action"
"The Last Witch Hunter","Adventure"
"The Last Witch Hunter","Fantasy"
"Scouts Guide to the Zombie Apocalypse","Comedy"
"Scouts Guide to the Zombie Apocalypse","Horror"
"Spectre","Action"
"Spectre","Adventure"
"Spectre","Thriller"
"A Delicious Flight","Romance"
"The Good Dinosaur","Adventure"
"The Good Dinosaur","Animation"
"The Good Dinosaur","Family"
"The Hunger Games: Mockingjay - Part 2","Action"
"The Hunger Games: Mockingjay - Part 2","Adventure"
"The Hunger Games: Mockingjay - Part 2","Science Fiction"
"Creed","Action"
"Creed","Drama"
"In the Heart of the Sea","Action"
"In the Heart of the Sea","Adventure"
"In the Heart of the Sea","Drama"
"In the Heart of the Sea","History"
"In the Heart of the Sea","Thriller"
"The Big Short","Comedy"
"The Big Short","Drama"
"Star Wars: The Force Awakens","Action"
"Star Wars: The Force Awakens","Adventure"
"Star Wars: The Force Awakens","Science Fiction"
"Alvin and the Chipmunks: The Road Chip","Adventure"
"Alvin and the Chipmunks: The Road Chip","Animation"
"Alvin and the Chipmunks: The Road Chip","Comedy"
"Alvin and the Chipmunks: The Road Chip","Family"
"One Piece: Adventure of Nebulandia","Action"
"One Piece: Adventure of Nebulandia","Adventure"
"One Piece: Adventure of Nebulandia","Animation"
"One Piece: Adventure of Nebulandia","Comedy"
"One Piece: Adventure of Nebulandia","Fantasy"
"Joy","Comedy"
"Joy","Drama"
"The Revenant","Adventure"
"The Revenant","Drama"
"The Revenant","Western"
"The Hateful Eight","Drama"
"The Hateful Eight","Mystery"
"The Hateful Eight","Western"
"Mafia: Survival Game","Action"
"Mafia: Survival Game","Science Fiction"
"13 Hours: The Secret Soldiers of Benghazi","Action"
"13 Hours: The Secret Soldiers of Benghazi","Drama"
"13 Hours: The Secret Soldiers of Benghazi","History"
"13 Hours: The Secret Soldiers of Benghazi","War"
"Jarhead 3: The Siege","Action"
"Jarhead 3: The Siege","Drama"
"Jarhead 3: The Siege","War"
"GrindHouse 2wo","Thriller"
"LEGO DC Comics Super Heroes: Justice League: Cosmic Clash","Action"
"LEGO DC Comics Super Heroes: Justice League: Cosmic Clash","Adventure"
"LEGO DC Comics Super Heroes: Justice League: Cosmic Clash","Animation"
"LEGO DC Comics Super Heroes: Justice League: Cosmic Clash","Comedy"
"LEGO DC Comics Super Heroes: Justice League: Cosmic Clash","Family"
"To Steal from a Thief","Crime"
"To Steal from a Thief","Thriller"
"Late Shift","Adventure"
"Late Shift","Crime"
"Late Shift","Thriller"
"Lost in the Universe","Adventure"
"Lost in the Universe","Sci-Fi &amp; Fantasy"
"Lost in the Universe","Science Fiction"
"Justice League vs. Teen Titans","Action"
"Justice League vs. Teen Titans","Adventure"
"Justice League vs. Teen Titans","Animation"
"Justice League vs. Teen Titans","Comedy"
"Justice League vs. Teen Titans","Science Fiction"
"Eddie Izzard: Marathon Man for Sport Relief","Documentary"
"Boycott This!","Documentary"
"LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout","Action"
"LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout","Adventure"
"LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout","Animation"
"LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout","Comedy"
"LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout","Family"
"Free State of Jones","Action"
"Free State of Jones","Drama"
"Free State of Jones","History"
"Free State of Jones","War"
"Too Young To Die!","Comedy"
"Too Young To Die!","Fantasy"
"Too Young To Die!","Horror"
"Too Young To Die!","Music"
"Too Young To Die!","Romance"
"Between Sea and Land","Drama"
"Almeida Theatre Live: Richard III","Soap"
"Batman: The Killing Joke","Action"
"Batman: The Killing Joke","Animation"
"Batman: The Killing Joke","Crime"
"Batman: The Killing Joke","Drama"
"Operation Chromite","Action"
"Operation Chromite","Drama"
"Operation Chromite","History"
"Operation Chromite","War"
"Sniper: Ghost Shooter","Action"
"Sniper: Ghost Shooter","Drama"
"Sniper: Ghost Shooter","War"
"Chosen","Drama"
"Chosen","War"
"Anthropoid","History"
"Anthropoid","Thriller"
"Anthropoid","War"
"USS Indianapolis: Men of Courage","Action"
